total_tokens,total_bytes,compression,token_span_score,raw_identifier_splitting_score,identifier_splitting_score,identifier_fertility
652,1645,2.523006134969325,0.0,0.31637211585665187,0.5256872852233677,3.536082474226804
1312,5137,3.9153963414634148,0.0,0.44728464419475666,0.7518860353130016,3.449438202247191
1595,3922,2.4589341692789968,0.0,0.4960081430341651,0.6231312058449604,2.449814126394052
717,2643,3.6861924686192467,0.0,0.017857142857142856,0.30612244897959184,4.142857142857143
544,1551,2.8511029411764706,0.0,0.25601374570446733,0.9175257731958762,1.597938144329897
558,1909,3.421146953405018,0.0,0.2792096792096792,0.39074183392365214,8.272727272727273
3802,11503,3.0255128879537088,0.0,0.48806874381800264,0.7391073194856569,2.2670623145400595
6161,16557,2.6873884109722446,0.0,0.36962277745728456,0.5225772740561474,3.3380281690140845
4841,13445,2.7773187357983886,0.0,0.3528846193263806,0.592533697363243,3.096590909090909
925,2651,2.865945945945946,0.0,0.516275277234181,0.8907534246575344,2.664383561643836
298,984,3.302013422818792,0.0,0.0670940170940171,0.29178537511870845,6.0
2145,6919,3.2256410256410257,0.0,0.39698708698708723,0.7269382904677021,3.1294117647058823
10785,37000,3.4306907742234585,0.0,0.4127611467674312,0.7157605460059697,3.5908584169453737
742,2168,2.921832884097035,0.0,0.3379251700680272,0.8,1.9285714285714286
9302,31984,3.4384003440120403,0.0,0.32075480105415394,0.5012649731905401,3.73462783171521
896,2486,2.7745535714285716,0.0,0.47335889157923056,0.5397834274952918,3.389830508474576
673,1900,2.823179791976226,0.0,0.4230711271850512,0.6794454490657024,2.0822784810126582
792,2154,2.7196969696969697,0.0,0.2974889409315638,0.524024199843872,3.1475409836065573
941,2447,2.600425079702444,0.0,0.37293130366900856,0.7059313637182489,3.0
191,695,3.6387434554973823,0.0,0.2736111111111111,0.7083333333333334,2.5
1526,3890,2.549148099606815,0.0,0.32747093023255913,0.6013789505068576,3.0
9978,20119,2.016335939065945,0.0,0.49129978826366233,0.8082436587240585,1.97847809377402
3242,9784,3.0178901912399754,0.0,0.35137984850215065,0.5515740654229861,2.86810551558753
1475,3457,2.343728813559322,0.0,0.6232492997198879,0.7823529411764706,1.4747899159663866
572,1522,2.660839160839161,0.0,0.26527520098948665,0.7896015549076774,3.020408163265306
352,1166,3.3125,0.0,0.4874635568513119,0.8464528668610303,1.8775510204081634
5432,18908,3.4808541973490428,0.0,0.47202045332200926,0.781102699113697,2.376718606782768
4124,14148,3.4306498545101842,0.0,0.45138233218525176,0.6378566688785667,2.6102189781021896
1184,3285,2.7744932432432434,0.0,0.05674242424242426,0.4090909090909091,2.077272727272727
1031,3348,3.24733268671193,0.0,0.512,0.792,1.96
11814,33268,2.8159810394447264,0.0,0.3564710527466282,0.7224783475263011,2.4437340153452687
2122,6830,3.2186616399622996,0.0,0.3947053747534516,0.7806414072039072,2.0889423076923075
2169,6597,3.04149377593361,0.0,0.2552037686240142,0.3872845457201288,3.0950920245398774
7233,15800,2.1844324623254527,0.0,0.23661700347093595,0.3803780489173747,3.3342696629213484
581,1626,2.7986230636833045,0.0,0.19655073461891634,0.43949314574314574,4.386363636363637
8783,30347,3.455197540703632,0.0,0.41395271761045,0.6657236753677876,3.114235500878735
261,637,2.4406130268199235,0.0,0.07619047619047618,0.25,6.714285714285714
1279,2686,2.1000781860828774,0.0,0.22460443596807228,0.37343383328231805,5.0
528,1531,2.899621212121212,0.0,0.4364481993514251,0.6716435185185186,3.375
26,84,3.230769230769231,0.0,0.0,0.0,0.0
5474,14426,2.6353671903544025,0.0,0.45391470180305116,0.7967591308368009,2.623300970873786
305,1021,3.3475409836065575,0.0,0.2686991869918699,0.7060975609756097,2.5853658536585367
808,2405,2.9764851485148514,0.0,0.4632289994649545,0.7245585874799358,2.561797752808989
1275,3430,2.6901960784313728,0.0,0.3481776556776556,0.7340384615384615,1.8923076923076922
143,542,3.7902097902097904,0.0,0.5650246305418718,0.9568965517241379,1.8275862068965518
874,3444,3.940503432494279,0.0,0.27110177404295055,0.6273109243697479,2.2941176470588234
1082,3304,3.053604436229205,0.0,0.2838870431893688,0.7196874615479267,2.3255813953488373
2584,7588,2.9365325077399382,0.0,0.41942870444894775,0.45057165057165105,3.923076923076923
3261,7474,2.291934989267096,0.0,0.4763497284878858,0.5906863512949029,2.713815789473684
5232,15827,3.025038226299694,0.0,0.2969882337210855,0.7309767348576005,2.8339350180505414
760,1826,2.4026315789473682,0.0,0.34232026143790856,0.6593137254901961,1.3333333333333333
4511,15270,3.385058745289293,0.0,0.44549262173349735,0.764029291876007,2.413138686131387
36,84,2.3333333333333335,0.0,0.0,0.0,0.0
2265,8278,3.654746136865342,0.0,0.2601669949547309,0.48002327860818433,4.240566037735849
4415,13080,2.9626274065685165,0.0,0.004901960784313725,0.007352941176470588,9.75
1415,4978,3.518021201413428,0.0,0.4422793273645546,0.6756081513183786,3.539772727272727
1536,4088,2.6614583333333335,0.0,0.29570879885251156,0.6170282811001374,2.940119760479042
913,3362,3.68236582694414,0.0,0.31279761904761905,0.5491071428571427,3.3035714285714284
2536,6454,2.5449526813880126,0.0,0.47798114987524404,0.758220699870394,2.1731160896130346
18298,56570,3.09159470980435,0.0,0.3766067504674563,0.7131730014038707,2.7893379191745487
953,3979,4.175236096537251,0.0,0.2827196858124692,0.6926362297496318,2.5257731958762886
1199,4297,3.583819849874896,0.0,0.17383512544802865,0.5100806451612904,3.032258064516129
3869,16152,4.174722150426467,0.0,0.46357981172266893,0.6805888133030993,3.4285714285714284
