total_tokens,total_bytes,compression,token_span_score,raw_identifier_splitting_score,identifier_splitting_score,identifier_fertility
162,673,4.154320987654321,1.537037037037037,0.07142857142857142,0.8928571428571429,1.25
290,1204,4.151724137931034,1.6620689655172414,0.04417670682730924,0.9427710843373494,1.2530120481927711
253,1342,5.304347826086956,1.458498023715415,0.4,0.9659090909090909,1.5681818181818181
791,3660,4.627054361567636,1.4310998735777496,0.1333333333333333,0.921025641025641,1.5076923076923077
158,1058,6.69620253164557,1.5822784810126582,0.2771317829457364,0.8895348837209303,1.3255813953488371
609,2474,4.0623973727422005,1.5303776683087027,0.059696969696969714,0.8245454545454547,1.709090909090909
883,2982,3.377123442808607,1.3125707814269536,0.0603448275862069,0.9418103448275862,1.1724137931034482
904,2922,3.232300884955752,1.293141592920354,0.14091421399113707,0.4855334124564894,4.504273504273504
1087,4932,4.537258509659614,1.1775528978840846,0.5152777777777778,0.9375,1.7916666666666667
2943,6315,2.145769622833843,1.2949371389738362,0.340812324929972,0.710392156862745,2.6588235294117646
2916,9649,3.3089849108367626,1.3737997256515775,0.07074564150035847,0.930638747462647,1.530398322851153
2964,10799,3.6433873144399462,1.3400809716599191,0.23098795073584955,0.9169000933706817,1.8599439775910365
233,993,4.261802575107296,1.7253218884120172,0.08591065292096219,0.9536082474226805,1.134020618556701
339,1314,3.8761061946902653,1.584070796460177,0.07437275985663082,0.9519713261648746,1.4193548387096775
111,430,3.873873873873874,1.5585585585585586,0.09090909090909091,0.9090909090909091,1.4545454545454546
2735,11601,4.241681901279708,1.2255941499085923,0.11082755521314844,0.8652542372881357,1.6101694915254237
141,676,4.794326241134752,1.5602836879432624,0.0,0.8035714285714286,1.25
1444,6780,4.695290858725762,1.5713296398891967,0.09471371882086169,0.8789540816326532,1.719387755102041
50,154,3.08,1.24,0.5,1.0,3.0
2883,14053,4.87443635102324,1.5053763440860215,0.062254756975253824,0.9624568668046929,1.412008281573499
897,3844,4.285395763656633,1.4046822742474916,0.08171201814058955,0.8121428571428572,1.9952380952380953
124,290,2.338709677419355,1.1129032258064515,0.5,1.0,3.0
1351,4682,3.465581051073279,1.4396743153219838,0.11772720887765141,0.9360935524652338,1.3716814159292035
1409,5890,4.180269694819021,1.1682044002838894,0.09943977591036414,0.8563025210084034,1.411764705882353
102,451,4.421568627450981,1.5686274509803921,0.1378205128205128,0.7557692307692307,1.8846153846153846
313,1104,3.527156549520767,1.220447284345048,0.0989247311827957,0.8578341013824884,2.225806451612903
460,1736,3.773913043478261,1.308695652173913,0.006802721088435374,0.6377551020408163,1.6938775510204083
1889,7256,3.841185812599259,1.5399682371625198,0.14282232416560767,0.7613019558293191,1.6334991708126037
1104,4948,4.481884057971015,1.5833333333333333,0.010087719298245614,0.9598684210526315,1.2203947368421053
505,2161,4.2792079207920795,1.5227722772277228,0.07825567502986858,0.8279441884280594,1.7903225806451613
