total_tokens,total_bytes,compression,token_span_score,raw_identifier_splitting_score,identifier_splitting_score,identifier_fertility
405,1745,4.308641975308642,0.0,0.06526360544217687,0.6589285714285714,2.1607142857142856
2099,9490,4.52120057170081,0.0,0.12483711794576995,0.9344878796589057,1.567404426559356
429,1976,4.606060606060606,0.0,0.09212328767123286,0.8256849315068493,1.5753424657534247
3019,14082,4.66445842994369,0.0,0.10579365079365083,0.8729641519529158,2.2224719101123593
1363,6146,4.509170946441673,0.0,0.1039353565260301,0.9395509499136443,1.5336787564766838
2054,10096,4.915287244401169,0.0,0.0585078828828829,0.7965346590346589,1.6324324324324324
5075,18203,3.5867980295566504,0.0,0.16955895648841715,0.8347892080257227,2.224066390041494
1259,3783,3.004765687053217,0.0,0.08608414239482201,0.8247572815533981,1.4854368932038835
23,77,3.347826086956522,0.0,0.375,1.0,1.25
266,1255,4.7180451127819545,0.0,0.09558823529411764,0.7941176470588235,1.3235294117647058
3545,14135,3.9873060648801126,0.0,0.12820655534941264,0.9642857142857143,1.574025974025974
978,4427,4.526584867075664,0.0,0.11642628205128205,0.8962683150183148,1.5544871794871795
659,2448,3.714719271623672,0.0,0.06796116504854366,1.0,1.6990291262135921
298,1299,4.359060402684563,0.0,0.07852564102564102,0.8870192307692307,1.4519230769230769
432,2225,5.150462962962963,0.0,0.20816666666666658,0.8820833333333334,1.98
672,3147,4.683035714285714,0.0,0.06192660550458716,0.9277522935779816,1.3623853211009174
1422,6664,4.686357243319269,0.0,0.03942911255411255,0.7479679232804236,3.066666666666667
117,500,4.273504273504273,0.0,0.030303030303030304,0.9090909090909091,1.2121212121212122
151,572,3.7880794701986753,0.0,0.14942528735632182,1.0,1.0344827586206897
1413,5173,3.6610049539985847,0.0,0.05606060606060606,0.9303030303030304,1.2045454545454546
120,472,3.933333333333333,0.0,0.19444444444444445,0.7916666666666666,1.6666666666666667
602,2515,4.177740863787376,0.0,0.14079601990049748,0.855223880597015,1.8656716417910448
309,1343,4.3462783171521036,0.0,0.15254237288135594,0.940677966101695,1.1694915254237288
15,56,3.7333333333333334,0.0,0.0,0.9,1.5
45,178,3.9555555555555557,0.0,0.5416666666666666,1.0,1.125
10,44,4.4,0.0,1.0,1.0,1.0
1170,5295,4.5256410256410255,0.0,0.10797922568460812,0.9575070821529745,1.594900849858357
2639,12518,4.743463433118605,0.0,0.071285403050109,0.9220261437908499,1.6392156862745098
222,1002,4.513513513513513,0.0,0.09920634920634921,0.6296296296296297,2.037037037037037
943,4946,5.244962884411453,0.0,0.09019756838905774,0.8171732522796354,1.99645390070922
286,1358,4.748251748251748,0.0,0.17656249999999998,0.8500000000000001,1.609375
798,3708,4.646616541353383,0.0,0.13934426229508196,0.9426229508196722,1.3114754098360655
1153,3594,3.1170858629661753,0.0,0.21491228070175442,0.7236842105263158,1.894736842105263
542,2349,4.333948339483395,0.0,0.04519230769230769,0.9019230769230769,1.5096153846153846
718,3382,4.710306406685237,0.0,0.06607468123861567,0.871311475409836,1.5846994535519126
1575,7094,4.504126984126984,0.0,0.06974725611089244,0.8714886964886965,1.8181818181818181
3600,15847,4.401944444444444,0.0,0.04148504709078899,0.8752261063955387,1.8664987405541562
540,2250,4.166666666666667,0.0,0.07311111111111111,0.8752777777777777,1.72
6075,24465,4.027160493827161,0.0,0.18419077638935807,0.8581991819580477,1.8274231678486998
1998,8681,4.344844844844845,0.0,0.1418569476971116,0.7349970725995312,1.9118852459016393
2512,10359,4.123805732484076,0.0,0.08083003952569169,0.8147656691134952,1.8102766798418972
7,30,4.285714285714286,0.0,0.3333333333333333,1.0,2.0
54,217,4.018518518518518,0.0,0.0,0.8333333333333334,1.1666666666666667
930,4270,4.591397849462366,0.0,0.07803738317757011,0.9542056074766354,1.6214953271028036
3002,12351,4.114257161892072,0.0,0.0770290964777948,0.9186574783052578,1.5114854517611025
1410,5212,3.6964539007092196,0.0,0.15223001265946065,0.7997589833479408,2.168711656441718
335,1732,5.170149253731343,0.0,0.028368794326241134,0.825531914893617,1.2765957446808511
3695,12476,3.3764546684709065,0.0,0.14720542231491124,0.8110010427528673,2.0014598540145987
