total_tokens,total_bytes,compression,token_span_score,raw_identifier_splitting_score,identifier_splitting_score,identifier_fertility
318,969,3.047169811320755,1.0911949685534592,0.7555555555555554,0.9333333333333333,1.2
121,348,2.87603305785124,1.0909090909090908,0.6,0.7,3.2
203,546,2.689655172413793,1.2610837438423645,0.16666666666666666,0.7928571428571427,2.1785714285714284
778,2511,3.2275064267352187,1.1156812339331619,0.5942477876106195,0.8098820058997053,2.911504424778761
687,2043,2.9737991266375547,1.1703056768558953,0.5362914862914863,0.821969696969697,2.25
1295,5262,4.063320463320463,1.1613899613899614,0.650111111111111,0.8751481481481482,2.013333333333333
925,2745,2.9675675675675675,1.145945945945946,0.3840178046527253,0.714038025466597,3.253968253968254
1476,4776,3.2357723577235773,1.1368563685636857,0.6652380952380953,0.8307326007326008,3.6615384615384614
1585,3875,2.444794952681388,1.2176656151419558,0.6981084656084661,0.9326190476190476,1.4277777777777778
480,1880,3.9166666666666665,1.05625,0.4344827586206896,0.7904214559386973,1.9310344827586208
1291,3290,2.5484120836560806,1.3129357087529048,0.46994866153281994,0.8991749174917493,1.2904290429042904
186,756,4.064516129032258,1.1505376344086022,0.5936507936507937,1.0,4.533333333333333
1937,6734,3.476510067114094,1.1476510067114094,0.6746562541716727,0.9658590308370044,1.5110132158590308
2241,7779,3.4712182061579653,1.287371709058456,0.5992835595776771,0.9530542986425339,1.2828054298642535
2982,7917,2.6549295774647885,1.1958417169684776,0.49281555755302797,0.7099330330237253,3.059665871121718
3114,9370,3.0089916506101475,1.2363519588953116,0.4182041223232098,0.7185174396022677,2.305057096247961
380,1021,2.6868421052631577,1.063157894736842,0.4457952541285875,0.8169632836299502,3.8518518518518516
4500,12811,2.846888888888889,1.1315555555555556,0.5742047266410087,0.674936936293758,3.4092953523238383
3500,11372,3.249142857142857,1.19,0.5279964143600504,0.7714212228101118,2.525252525252525
1978,6008,3.037411526794742,1.2128412537917088,0.6346923378404848,0.9232539682539682,1.728395061728395
3395,9357,2.7561119293078056,1.1381443298969072,0.5076597564692795,0.7207140994555964,3.873015873015873
460,1799,3.9108695652173915,1.0826086956521739,0.40625,0.9375,1.53125
2711,8796,3.244559203246035,1.1921800073773516,0.5063604904837135,0.7251664409839761,2.3412322274881516
3489,10666,3.057036400114646,1.172828890799656,0.3873287206620538,0.6857066544566545,2.4572649572649574
2416,7505,3.1063741721854305,1.1899834437086092,0.4124546393777167,0.7126612703535786,3.0680473372781063
398,860,2.1608040201005023,1.2663316582914572,0.6019900497512437,0.9291044776119403,1.5223880597014925
352,1255,3.565340909090909,1.2017045454545454,0.6749999999999999,0.9625,2.25
753,2729,3.6241699867197874,1.050464807436919,0.2579731776160348,0.2638536901694796,8.571428571428571
5773,17407,3.015243374328772,1.1617876320803742,0.5279975001067525,0.7807006983306763,2.606194690265487
699,1651,2.3619456366237483,1.1015736766809727,0.4030093118328411,0.796985446985447,3.445945945945946
8491,18967,2.2337769402897187,1.2264750912731126,0.5119159126218926,0.5299894549894552,5.282392026578073
2670,6817,2.553183520599251,1.1389513108614233,0.5645578231292515,0.721714285714286,2.4828571428571427
426,868,2.0375586854460095,1.2511737089201878,0.33333333333333326,0.8115942028985508,1.391304347826087
1783,6258,3.5098149186763883,1.2041503084688727,0.538127221037669,0.8145131485429994,2.4477611940298507
935,2697,2.8844919786096255,1.1315508021390375,0.5068119619843758,0.7776612595578113,3.9655172413793105
1346,3858,2.8662704309063893,1.1812778603268945,0.5843899963086012,0.8160714285714284,2.3333333333333335
5136,17939,3.492795950155763,1.1822429906542056,0.4661843711843712,0.7079578754578749,2.0538461538461537
284,1171,4.123239436619718,1.0809859154929577,0.5636363636363636,0.6201298701298701,2.727272727272727
780,2441,3.1294871794871795,1.185897435897436,0.2601349206349205,0.435047619047619,3.33
7706,23254,3.017648585517778,1.1893329872826368,0.5670030825618099,0.741856457843407,2.294453507340946
99,276,2.787878787878788,1.4343434343434343,0.25,0.85,1.0
3177,10121,3.1857097891092225,1.178470254957507,0.5140569813784098,0.7917628667628662,2.657142857142857
383,1399,3.6527415143603132,1.114882506527415,0.38591269841269843,0.725,2.8333333333333335
11881,38029,3.200824846393401,1.1642959346856325,0.5346141856047514,0.7429395482225679,2.973584905660377
1473,3846,2.610997963340122,1.1819416157501696,0.602121574886938,0.969832402234637,1.9273743016759777
8533,23415,2.7440525020508613,1.2121176608461268,0.4650822641046103,0.7246430788330225,3.197392923649907
578,1818,3.1453287197231834,1.217993079584775,0.3261217948717948,0.9089972527472526,1.4230769230769231
1262,4034,3.196513470681458,1.1925515055467513,0.6855295566502465,0.8421182266009858,2.7011494252873565
3770,15919,4.222546419098143,1.146949602122016,0.5529816274404902,0.8392346201971397,3.183986371379898
92,194,2.108695652173913,1.3369565217391304,0.14285714285714285,0.7619047619047619,1.1428571428571428
559,1563,2.7960644007155637,1.3112701252236136,0.530193236714976,0.9420289855072463,1.2753623188405796
140,378,2.7,1.1142857142857143,0.0,0.5625,1.75
134,363,2.708955223880597,1.1343283582089552,0.3840579710144927,0.717391304347826,1.6956521739130435
905,2137,2.3613259668508286,1.2011049723756906,0.3350877192982456,0.5631578947368421,1.736842105263158
480,1746,3.6375,1.1229166666666666,0.4923226433430514,0.752721088435374,2.4489795918367347
10913,30310,2.777421423989737,1.255200219921195,0.3405801354953896,0.5653532907770197,1.9917822290703646
2029,6354,3.1315919172005913,1.2114342040413997,0.4986061369766106,0.7878893390731835,2.2924791086350975
550,2092,3.8036363636363637,1.0363636363636364,0.7036630036630036,0.8634615384615384,2.3461538461538463
